STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
999999,21514, 20051224,   43.0,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   54.0 ,  37.2 , 0.00G,999.9, 000000,
999999,21514, 20051225,   46.4,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   57.0 ,  40.3 , 0.00G,999.9, 000000,
999999,21514, 20051226,   50.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   61.5 ,  44.4 , 0.00G,999.9, 000000,
999999,21514, 20051227,   49.6,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   61.5*,  41.2 , 0.00G,999.9, 000000,
999999,21514, 20051228,   50.1,23, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   61.7 ,  43.3 , 0.00G,999.9, 000000,
999999,21514, 20051229,   49.3,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   59.0 ,  41.7 , 0.00I,999.9, 000000,
999999,21514, 20051230,   48.4,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   58.8 ,  39.0 , 0.00G,999.9, 000000,
999999,21514, 20051231,   47.1,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   57.9 ,  39.7 , 0.00G,999.9, 000000,
999999,21514, 20060101,   46.4,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   54.9 ,  38.3 , 0.00G,999.9, 000000,
999999,21514, 20060102,   46.0,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   55.8 ,  36.7 , 0.00G,999.9, 000000,
999999,21514, 20060103,   43.1,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   52.7 ,  35.1 , 0.00G,999.9, 000000,
999999,21514, 20060104,   40.7,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   51.8 ,  32.2 , 0.00G,999.9, 000000,
999999,21514, 20060105,   41.6,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   49.8 ,  34.0 , 0.00G,999.9, 000000,
999999,21514, 20060106,   41.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   51.4 ,  33.3 , 0.00G,999.9, 000000,
999999,21514, 20060107,   40.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   51.8 ,  35.6 , 0.00G,999.9, 000000,
999999,21514, 20060108,   41.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   52.0 ,  33.3 , 0.00G,999.9, 000000,
999999,21514, 20060109,   42.0,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   50.9 ,  35.2 , 0.00G,999.9, 000000,
999999,21514, 20060110,   42.0,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   51.4 ,  35.6 , 0.00G,999.9, 000000,
999999,21514, 20060111,   44.6,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   55.9 ,  38.7 , 0.00G,999.9, 000000,
999999,21514, 20060112,   47.3,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   55.9 ,  41.9 , 0.00G,999.9, 000000,
999999,21514, 20060113,   45.9,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   60.3*,  36.7 , 0.00G,999.9, 000000,
999999,21514, 20060114,   48.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   60.4 ,  39.9 , 0.00G,999.9, 000000,
999999,21514, 20060115,   47.1,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   57.4 ,  40.5 , 0.00G,999.9, 000000,
999999,21514, 20060116,   44.9,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   54.5*,  37.0 , 0.00G,999.9, 000000,
999999,21514, 20060117,   43.9,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   54.7 ,  36.0 , 0.00G,999.9, 000000,
999999,21514, 20060118,   42.6,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   54.5 ,  34.5 , 0.00G,999.9, 000000,
999999,21514, 20060119,   41.0,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   52.5*,  34.3 , 0.00G,999.9, 000000,
999999,21514, 20060120,   42.0,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   52.9 ,  35.2 , 0.00G,999.9, 000000,
999999,21514, 20060121,   38.9,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   48.6 ,  32.7 , 0.00G,999.9, 000000,
999999,21514, 20060122,   34.6,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   41.9 ,  29.3 , 0.03G,999.9, 000000,
999999,21514, 20060123,   35.6,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   41.5 ,  32.9 , 0.19G,999.9, 000000,
999999,21514, 20060124,   36.1,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   45.1*,  32.5 , 0.19G,999.9, 000000,
999999,21514, 20060125,   40.3,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   45.7*,  36.0 , 0.00G,999.9, 000000,
999999,21514, 20060126,   39.0,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   45.9 ,  36.0 , 0.31G,999.9, 000000,
999999,21514, 20060127,   38.3,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   44.4*,  34.0 , 1.84G,999.9, 000000,
999999,21514, 20060128,   39.3,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   48.9*,  34.0 , 0.00G,999.9, 000000,
999999,21514, 20060129,   42.6,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   53.4*,  37.8 , 0.00G,999.9, 000000,
999999,21514, 20060130,   46.6,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   57.6 ,  40.8 , 0.00G,999.9, 000000,
999999,21514, 20060131,   46.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   57.6*,  39.2 , 0.00G,999.9, 000000,
999999,21514, 20060201,   46.3,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   57.9 ,  39.2 , 0.00G,999.9, 000000,
999999,21514, 20060202,   44.9,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   56.1 ,  35.6 , 0.00G,999.9, 000000,
